time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
150000,2022-08-30 20:01:35,33.0331535647555,-117.172467917888,394.356968,,,588.04677603534,30.183728,0,1035.22969192,3159.40626908,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,44.8, 4.6, -9,0,1,1024,1024,1024,1024,0,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150100,2022-08-30 20:01:35,33.0331536298642,-117.172467781858,394.356968,,,588.04677603534,30.183728,0,1035.20672604,3159.45548168,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,44.9, 4.5, -8.8,0,1,1024,1024,1024,1024,0,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150200,2022-08-30 20:01:36,33.0331530549885,-117.172467627844,394.356968,,,588.04677603534,30.183728,0,1035.05252656,3159.66873628,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45, 4.3, -8.4,0,1,1024,1024,1024,1024,0,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150300,2022-08-30 20:01:36,33.0331531110505,-117.17246755754,394.356968,,,588.04677603534,30.183728,0,1035.04596488,3159.69826384,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45, 4, -7.7,0,1,1024,1024,1024,1024,0,0,0,0,29.9,-89.9,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150400,2022-08-30 20:01:36,33.0331528408836,-117.17246745421,394.356968,,,588.04677603534,30.183728,0,1034.96722472,3159.80325072,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45.1, 3.7, -7.2,0,1,1024,1024,1024,1024,0,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150500,2022-08-30 20:01:36,33.0331529020172,-117.172467408104,394.356968,,,588.04677603534,30.183728,0,1034.96722472,3159.82949744,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45, 3.8, -6.9,0,1,1094,1024,1024,1024,11,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150600,2022-08-30 20:01:36,33.0331526855821,-117.172467652042,394.356968,,,588.04677603534,30.183728,0,1034.98690976,3159.93776516,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45.1, 3.7, -6.5,0,1,1549,1024,1024,1024,80,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150700,2022-08-30 20:01:36,33.0331527382174,-117.172467630787,394.356968,,,588.04677603534,30.183728,0,1034.9901906,3159.9574502,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0,0,0.223694,45.1, 2.8, -5.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.046,4.037,4.036,0,0,0,6.736,114.62,588.04677603534,394.356968,6,P-GPS,
150800,2022-08-30 20:01:36,33.0331527675505,-117.172467914945,394.028884,,,587.71869203534,30.183728,0.223694,1035.06893076,3160.04603288,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0.223694,0,0,45.5, -6, -5.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.046,4.037,4.036,0,0,0,6.736,114.62,587.71869203534,394.028884,6,P-GPS,
150900,2022-08-30 20:01:36,33.0331529062663,-117.172467769105,394.028884,,,587.71869203534,30.183728,0.4921268,1035.05908824,3160.11164968,15,5,12.106,588.37486003534,394.685052,27.6933172,1187.47379128,0.447388,0.223694,0.223694,46, -15.1, -5.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.046,4.037,4.036,0,0,0,6.736,114.62,587.71869203534,394.028884,6,P-GPS,
151000,2022-08-30 20:01:36,33.033153265255,-117.172467710246,394.356968,,,588.04677603534,30.183728,1.11847,1035.11814336,3160.24616412,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,0.894776,0.671082,0.223694,46.2, -18, -5,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151100,2022-08-30 20:01:36,33.0331538065481,-117.17246706476,394.356968,,,588.04677603534,30.183728,2.0579848,1035.05908824,3160.52503552,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,1.565858,1.342164,0,46.2, -18.2, -4.9,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151200,2022-08-30 20:01:37,33.0331545456347,-117.172466555304,394.356968,,,588.04677603534,30.183728,2.684328,1035.07549244,3160.83671532,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,2.013246,1.789552,0,46.1, -18, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151300,2022-08-30 20:01:37,33.0331555107514,-117.172465347388,394.356968,,,588.04677603534,30.183728,3.6462122,1034.9573822,3161.34524552,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,2.684328,2.460634,0,46.1, -19.5, -5.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151400,2022-08-30 20:01:37,33.0331567062844,-117.172464692092,394.356968,,,588.04677603534,30.183728,4.4291412,1035.02627984,3161.827529,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,3.131716,3.131716,0.223694,46.1, -19.9, -5.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151500,2022-08-30 20:01:37,33.0331581048195,-117.172462956081,394.356968,,,588.04677603534,30.183728,5.2120702,1034.86223784,3162.56243716,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,3.802798,3.579104,0,46, -19.9, -5.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.04677603534,394.356968,6,P-GPS,
151600,2022-08-30 20:01:37,33.0331595788808,-117.172461640584,394.685052,,,588.37486003534,30.183728,6.0173686,1034.81958692,3163.23500936,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,4.250186,4.250186,0,46, -20, -5.9,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.37486003534,394.685052,6,P-GPS,
151700,2022-08-30 20:01:37,33.0331613923299,-117.172459400675,394.685052,,,588.37486003534,30.183728,6.6437118,1034.60633232,3164.18645296,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,4.697574,4.697574,0,46, -20.2, -5.9,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.37486003534,394.685052,6,P-GPS,
151800,2022-08-30 20:01:37,33.0331633768435,-117.172457735295,394.685052,,,588.37486003534,30.183728,7.270055,1034.57680476,3165.07227976,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,5.144962,5.144962,0.223694,46.1, -20.4, -5.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.37486003534,394.685052,6,P-GPS,
151900,2022-08-30 20:01:37,33.0331655820415,-117.172455044461,394.685052,,,588.37486003534,30.183728,7.270055,1034.33074176,3166.2238546,15,5,12.119,588.37486003534,394.685052,27.6933172,1187.47379128,5.816044,5.59235,0.223694,46, -20.4, -6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.038,0,0,0,6.586,114.62,588.37486003534,394.685052,6,P-GPS,
152000,2022-08-30 20:01:37,33.0331680145032,-117.172452700896,394.685052,,,588.37486003534,30.183728,8.7016966,1034.2191932,3167.36230608,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,6.263432,6.039738,0.223694,46, -20.3, -5.9,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.37486003534,394.685052,6,P-GPS,
152100,2022-08-30 20:01:37,33.0331706021292,-117.172449561099,394.685052,,,588.37486003534,30.183728,8.7016966,1033.93704096,3168.71073132,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,6.71082,6.71082,0.223694,46, -20.2, -6.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.37486003534,394.685052,6,P-GPS,
152200,2022-08-30 20:01:38,33.0331734936417,-117.172446650199,394.685052,,,588.37486003534,30.183728,10.1333382,1033.77956064,3170.09196496,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,7.158208,7.158208,0.223694,46, -19.8, -6.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.37486003534,394.685052,6,P-GPS,
152300,2022-08-30 20:01:38,33.0331764576647,-117.172443095447,394.356968,,,588.04677603534,30.183728,10.7596814,1033.47116168,3171.62411724,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,7.605596,7.605596,0.223694,46, -19.9, -5.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.04677603534,394.356968,6,P-GPS,
152400,2022-08-30 20:01:38,33.0331798714176,-117.172439540369,394.356968,,,588.04677603534,30.183728,11.3860246,1033.25462624,3173.2776606,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,8.052984,8.052984,0.223694,46.1, -19.7, -5.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.04677603534,394.356968,6,P-GPS,
152500,2022-08-30 20:01:38,33.0331832038874,-117.172435572297,394.356968,,,588.04677603534,30.183728,11.855782,1032.9232614,3174.99682076,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,8.500372,8.276678,0.223694,46.1, -19.3, -5.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.04677603534,394.356968,6,P-GPS,
152600,2022-08-30 20:01:38,33.0331868172158,-117.172431690224,394.356968,,,588.04677603534,30.183728,12.5044946,1032.67063672,3176.7717552,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,8.94776,8.724066,0.223694,46.1, -19, -5.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.037,0,0,0,6.795,114.62,588.04677603534,394.356968,6,P-GPS,
152700,2022-08-30 20:01:38,33.0331904776965,-117.172427348071,394.028884,,,587.71869203534,30.183728,12.974252,1032.31302516,3178.65495736,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,9.171454,9.171454,0.223694,46, -18.7, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.047,4.038,4.037,0,0,0,6.795,114.62,587.71869203534,394.028884,6,P-GPS,
152800,2022-08-30 20:01:38,33.0331944837332,-117.172422878717,394.028884,,,587.71869203534,30.183728,13.6005952,1031.99806452,3180.65626976,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,9.618842,9.618842,0.223694,46.1, -18.4, -5.5,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,587.71869203534,394.028884,6,P-GPS,
152900,2022-08-30 20:01:38,33.0331984504306,-117.172418180467,394.028884,,,587.71869203534,30.183728,14.0703526,1031.62404876,3182.6936714,15,5,12.117,588.37486003534,394.685052,27.6933172,1187.47379128,10.06623,9.842536,0.223694,46.1, -18.2, -5.3,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.047,4.038,4.037,0,0,0,6.795,114.62,587.71869203534,394.028884,6,P-GPS,
153000,2022-08-30 20:01:38,33.033202884403,-117.172413441016,394.028884,,,587.71869203534,30.183728,14.5624794,1031.33533484,3184.86558748,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,10.289924,10.289924,0,46.2, -18, -5.2,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.71869203534,394.028884,6,P-GPS,
153100,2022-08-30 20:01:38,33.0332071396348,-117.172408425583,394.028884,,,587.71869203534,30.183728,15.0322368,1030.94819572,3187.05062692,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,10.737312,10.513618,0,46.1, -17.8, -5.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.71869203534,394.028884,6,P-GPS,
153200,2022-08-30 20:01:39,33.0332118754375,-117.172403336902,394.028884,,,587.71869203534,30.183728,15.5019942,1030.6430776,3189.37346164,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,10.961006,10.961006,0.223694,46, -17.9, -5.3,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.71869203534,394.028884,6,P-GPS,
153300,2022-08-30 20:01:39,33.0332164034406,-117.172398048755,393.7008,,,587.39060803534,30.183728,15.8151658,1030.25265764,3191.68645384,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,11.1847,11.1847,0.223694,46, -17.8, -5,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.39060803534,393.7008,6,P-GPS,
153400,2022-08-30 20:01:39,33.0332211990063,-117.172392689324,393.7008,,,587.39060803534,30.183728,15.8151658,1029.9048886,3194.08474788,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,11.632088,11.408394,0,46, -17.7, -4.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.39060803534,393.7008,6,P-GPS,
153500,2022-08-30 20:01:39,33.0332259689397,-117.172387130099,393.7008,,,587.39060803534,30.183728,16.77705,1029.50462612,3196.51913116,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,11.855782,11.855782,0,46, -17.6, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.39060803534,393.7008,6,P-GPS,
153600,2022-08-30 20:01:39,33.0332310829213,-117.172381228021,393.7008,,,587.39060803534,30.183728,17.0902216,1029.1010828,3199.1142756,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,12.079476,12.079476,0,46, -17.5, -4.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.39060803534,393.7008,6,P-GPS,
153700,2022-08-30 20:01:39,33.0332360860125,-117.172375381205,393.7008,,,587.39060803534,30.183728,17.4033932,1028.6909778,3201.67004996,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,12.30317,12.30317,0,46, -17.2, -4.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.39060803534,393.7008,6,P-GPS,
153800,2022-08-30 20:01:39,33.0332413916194,-117.172369353234,393.372716,,,587.06252403534,30.183728,17.8731506,1028.30711952,3204.34393456,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,12.750558,12.526864,0,45.9, -16.9, -4.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.06252403534,393.372716,6,P-GPS,
153900,2022-08-30 20:01:39,33.0332466121052,-117.172363256922,393.372716,,,587.06252403534,30.183728,18.342908,1027.89373368,3207.00797664,15,5,12.116,588.37486003534,394.685052,27.6933172,1187.47379128,12.974252,12.974252,0,45.9, -16.7, -4.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.043,4.033,4.032,0,0,0,6.983,114.8,587.06252403534,393.372716,6,P-GPS,
154000,2022-08-30 20:01:39,33.0332521438792,-117.172356923375,393.372716,,,587.06252403534,30.183728,18.6560796,1027.4934712,3209.80653316,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,13.197946,13.197946,0,45.9, -16.6, -4.9,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-89.9,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154100,2022-08-30 20:01:39,33.033257565174,-117.172350604217,393.372716,,,587.06252403534,30.183728,18.9916206,1027.0833662,3212.57228128,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,13.42164,13.42164,0,45.9, -16.5, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154200,2022-08-30 20:01:40,33.0332631956391,-117.172344147066,393.372716,,,587.06252403534,30.183728,19.3047922,1026.6896654,3215.4200504,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,13.645334,13.645334,0,45.9, -16.4, -4.4,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154300,2022-08-30 20:01:40,33.0332687932072,-117.172337615852,393.372716,,,587.06252403534,30.183728,19.6179638,1026.2795604,3218.27766204,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,13.869028,13.869028,0,45.9, -16.3, -4.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154400,2022-08-30 20:01:40,33.0332747172784,-117.172330779389,393.372716,,,587.06252403534,30.183728,19.6179638,1025.8694554,3221.28619232,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,13.869028,13.869028,0,45.8, -16.1, -4.5,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154500,2022-08-30 20:01:40,33.0332804860482,-117.172324038407,393.044632,,,586.73444003534,30.183728,19.9311354,1025.46263124,3224.23238664,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,14.092722,14.092722,0,45.8, -16, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,586.73444003534,393.044632,6,P-GPS,
154600,2022-08-30 20:01:40,33.0332862533102,-117.172317085861,393.044632,,,586.73444003534,30.183728,19.9311354,1025.00659448,3227.22451272,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,14.316416,14.316416,0,45.8, -15.8, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,586.73444003534,393.044632,6,P-GPS,
154700,2022-08-30 20:01:40,33.0332921594252,-117.172310157022,393.372716,,,587.06252403534,30.183728,20.5574786,1024.59977032,3230.24616636,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,14.54011,14.54011,0,45.8, -15.7, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,587.06252403534,393.372716,6,P-GPS,
154800,2022-08-30 20:01:40,33.0332983494141,-117.172303076458,393.044632,,,586.73444003534,30.183728,20.8706502,1024.22575456,3233.37608772,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,14.763804,14.763804,0,45.8, -15.9, -4.7,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,586.73444003534,393.044632,6,P-GPS,
154900,2022-08-30 20:01:40,33.0333043980829,-117.172295979217,393.044632,,,586.73444003534,30.183728,21.027236,1023.82549208,3236.46991984,15,5,12.115,588.37486003534,394.685052,27.6933172,1187.47379128,14.763804,14.987498,0,45.9, -15.9, -4.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.031,0,0,0,7.346,114.8,586.73444003534,393.044632,6,P-GPS,
155000,2022-08-30 20:01:40,33.0333105114492,-117.172288731558,393.044632,,,586.73444003534,30.183728,21.2061912,1023.41210624,3239.6162454,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,14.987498,14.987498,0,45.9, -15.8, -5,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.73444003534,393.044632,6,P-GPS,
155100,2022-08-30 20:01:40,33.0333166744351,-117.172281477687,393.044632,,,586.73444003534,30.183728,21.5193628,1023.01840544,3242.77569432,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.211192,15.211192,0,45.9, -15.7, -4.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.73444003534,393.044632,6,P-GPS,
155200,2022-08-30 20:01:41,33.0333229189784,-117.172274018954,392.716548,,,586.40635603534,30.183728,21.6759486,1022.60173876,3245.9974792,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.211192,15.434886,0,45.9, -15.5, -4.6,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155300,2022-08-30 20:01:41,33.0333291969669,-117.17226660224,392.716548,,,586.40635603534,30.183728,21.8325344,1022.2113188,3249.22254492,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.434886,15.434886,0,45.9, -15.5, -4.8,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155400,2022-08-30 20:01:41,33.0333354691985,-117.17225905244,393.044632,,,586.73444003534,30.183728,21.9891202,1021.8012138,3252.47385736,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.434886,15.65858,0,46, -15.5, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.73444003534,393.044632,6,P-GPS,
155500,2022-08-30 20:01:41,33.0333418402582,-117.172251494464,392.716548,,,586.40635603534,30.183728,22.3022918,1021.42063636,3255.75141652,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.65858,15.882274,0,45.9, -15.4, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155600,2022-08-30 20:01:41,33.0333483346819,-117.172243829725,392.716548,,,586.40635603534,30.183728,22.3022918,1021.04990144,3259.08474996,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.65858,15.882274,0,45.9, -15.4, -5.2,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155700,2022-08-30 20:01:41,33.0333548052552,-117.172236144712,392.716548,,,586.40635603534,30.183728,22.6154634,1020.68244736,3262.41480256,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.882274,16.105968,0,45.9, -15.2, -5.2,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155800,2022-08-30 20:01:41,33.0333615048741,-117.172228216252,392.716548,,,586.40635603534,30.183728,22.6154634,1020.32155496,3265.85968456,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,15.882274,16.105968,-0.223694,45.9, -15.2, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
155900,2022-08-30 20:01:41,33.0333680785248,-117.172220399134,392.716548,,,586.40635603534,30.183728,22.928635,1019.96722424,3269.24551144,15,5,12.098,588.37486003534,394.685052,27.6933172,1187.47379128,16.105968,16.329662,0,45.9, -15.2, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.04,4.033,4.032,0,0,0,7.688,114.8,586.40635603534,392.716548,6,P-GPS,
156000,2022-08-30 20:01:41,33.0333746750663,-117.172212494872,392.716548,,,586.40635603534,30.183728,22.928635,1019.60961268,3272.65758504,15,5,12.103,588.37486003534,394.685052,27.6933172,1187.47379128,16.105968,16.329662,0,46, -15.2, -5.1,0,1,1684,1024,1024,1024,100,0,0,0,29.9,-90,83,4.042,4.033,4.032,0,0,0,7.518,114.98,586.40635603534,392.716548,6,P-GPS,
