time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
272800,2025-02-16 08:11:22,31.1821374881177,121.471942662152,6.56168,,,44.362446301488,7.874016,0,5.382710146,2539.28485816,32,5,13.933,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -3.1, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.492,3.489,3.483,3.478,0,0,7.825,89.78,44.362446301488,6.56168,12,AutoLanding,
272900,2025-02-16 08:11:22,31.1821373900939,121.471942674578,6.56168,,,44.362446301488,7.874016,0,5.3471458404,2539.3209474,32,5,13.933,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.6, -2.9, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.492,3.489,3.483,3.478,0,0,7.825,89.78,44.362446301488,6.56168,12,AutoLanding,
273000,2025-02-16 08:11:22,31.1821373920089,121.471942638052,6.233596,,,44.034362301488,7.874016,0,5.3473098824,2539.33078992,32,5,13.933,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.7, -2.6, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.492,3.489,3.483,3.478,0,0,7.825,89.78,44.034362301488,6.233596,12,AutoLanding,
273100,2025-02-16 08:11:22,31.1821373800141,121.47194259749,6.233596,,,44.034362301488,7.874016,0.223694,5.3423886224,2539.34391328,32,5,13.933,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.7, -2.2, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.492,3.489,3.483,3.478,0,0,7.825,89.78,44.034362301488,6.233596,12,AutoLanding,
273200,2025-02-16 08:11:22,31.1821373659561,121.471942544683,6.233596,,,44.034362301488,7.874016,0.223694,5.336614344,2539.36359832,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.7, -1.7, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,44.034362301488,6.233596,12,AutoLanding,
273300,2025-02-16 08:11:22,31.1821373671206,121.471942512686,6.233596,,,44.034362301488,7.545932,0.223694,5.3366471524,2539.37344084,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.6, -1.8, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,44.034362301488,6.233596,12,AutoLanding,
273400,2025-02-16 08:11:22,31.1821380047253,121.471942486868,6.233596,,,44.034362301488,7.545932,0.223694,5.5688321992,2539.60638048,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.7, -2, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,44.034362301488,6.233596,12,AutoLanding,
273500,2025-02-16 08:11:23,31.1821380191049,121.471942469022,5.905512,,,43.706278301488,7.545932,0,5.5738846928,2539.61294216,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.7, -0.8, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.706278301488,5.905512,12,AutoLanding,
273600,2025-02-16 08:11:23,31.1821380371702,121.471942456854,5.905512,,,43.706278301488,7.545932,0,5.5803479476,2539.61950384,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.7, -2.2, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.706278301488,5.905512,12,AutoLanding,
273700,2025-02-16 08:11:23,31.1821380832625,121.471942465895,5.905512,,,43.706278301488,7.545932,0,5.5972442736,2539.63590804,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.6, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.706278301488,5.905512,12,AutoLanding,
273800,2025-02-16 08:11:23,31.1821381239509,121.471942456547,5.905512,,,43.706278301488,7.545932,0.223694,5.6119752452,2539.65231224,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.5, -2.5, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.706278301488,5.905512,12,AutoLanding,
273900,2025-02-16 08:11:23,31.1821381442279,121.47194242383,5.905512,,,43.706278301488,7.217848,0.223694,5.6190618596,2539.6654356,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.8, -2.5, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-89.9,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.706278301488,5.905512,12,AutoLanding,
274000,2025-02-16 08:11:23,31.1821387528068,121.471942411234,5.577428,,,43.378194301488,7.217848,0.223694,5.840879452,2539.88853272,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.9, 0, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,255.2,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.378194301488,5.577428,12,AutoLanding,
274100,2025-02-16 08:11:23,31.1821387587161,121.471942353871,5.577428,,,43.378194301488,7.217848,0.223694,5.8425526804,2539.90493692,32,5,13.984,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.8, -0.8, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,34,3.494,3.489,3.487,3.48,0,0,6.395,89.78,43.378194301488,5.577428,12,AutoLanding,
274200,2025-02-16 08:11:23,31.1821387789211,121.471942305831,5.577428,,,43.378194301488,7.217848,0.223694,5.8495408696,2539.92134112,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.8, -1.1, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-89.9,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.378194301488,5.577428,12,AutoLanding,
274300,2025-02-16 08:11:23,31.1821388191181,121.471942272854,5.577428,,,43.378194301488,6.889764,0.223694,5.8639765656,2539.94102616,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.7, -1.3, 4.2,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-89.9,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.378194301488,5.577428,12,AutoLanding,
274400,2025-02-16 08:11:23,31.1821387963446,121.471942265573,5.577428,,,43.378194301488,6.889764,0,5.855643232,2539.94758784,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.6, -1.6, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.378194301488,5.577428,12,AutoLanding,
274500,2025-02-16 08:11:24,31.1821388552982,121.471942259196,5.249344,,,43.050110301488,6.889764,0,5.8770999256,2539.97055372,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -1.8, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.050110301488,5.249344,12,AutoLanding,
274600,2025-02-16 08:11:24,31.1821388791406,121.471942238902,5.249344,,,43.050110301488,6.889764,0,5.885662918,2539.98039624,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -1.7, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.050110301488,5.249344,12,AutoLanding,
274700,2025-02-16 08:11:24,31.1821388905645,121.47194224008,5.249344,,,43.050110301488,6.889764,0,5.8898295848,2539.98367708,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.1, 4.2,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.050110301488,5.249344,12,AutoLanding,
274800,2025-02-16 08:11:24,31.1821388874777,121.471942235688,5.249344,,,43.050110301488,6.56168,0,5.8886812908,2539.98695792,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.1, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.050110301488,5.249344,12,AutoLanding,
274900,2025-02-16 08:11:24,31.1821388772301,121.47194223371,5.249344,,,43.050110301488,6.56168,0,5.8849411332,2539.99023876,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.1, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,43.050110301488,5.249344,12,AutoLanding,
275000,2025-02-16 08:11:24,31.1821388631291,121.471942241403,4.92126,,,42.722026301488,6.56168,0,5.8798230228,2539.99680044,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.6, -1.1, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-90,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,42.722026301488,4.92126,12,AutoLanding,
275100,2025-02-16 08:11:24,31.1821389212033,121.471942347126,4.92126,,,42.722026301488,6.56168,0,5.9017718424,2540.03617052,32,5,13.949,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.7, 0.2, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-72.2,0,33,3.495,3.492,3.488,3.484,0,0,7.137,89.96,42.722026301488,4.92126,12,AutoLanding,
275200,2025-02-16 08:11:24,31.1821389451058,121.471942381047,4.92126,,,42.722026301488,6.56168,0,5.910761344,2540.04929388,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.7, -1.8, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-47.6,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.722026301488,4.92126,12,AutoLanding,
275300,2025-02-16 08:11:24,31.182138979585,121.471942408462,4.92126,,,42.722026301488,6.233596,0,5.92355662,2540.06569808,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.8, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-23.1,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.722026301488,4.92126,12,AutoLanding,
275400,2025-02-16 08:11:24,31.1821390259977,121.471942422064,4.92126,,,42.722026301488,6.233596,0,5.940616988,2540.08210228,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.5, -2.8, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,255.1,-1.8,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.722026301488,4.92126,12,AutoLanding,
275500,2025-02-16 08:11:25,31.1821390670968,121.471942416985,4.593176,,,42.393942301488,6.233596,0,5.95554481,2540.09522564,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.6, -2.8, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.393942301488,4.593176,12,AutoLanding,
275600,2025-02-16 08:11:25,31.1821390875103,121.471942431033,4.593176,,,42.393942301488,6.233596,0,5.9631235504,2540.10506816,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.9, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.393942301488,4.593176,12,AutoLanding,
275700,2025-02-16 08:11:25,31.1821390785078,121.471942404442,4.593176,,,42.393942301488,6.233596,0.223694,5.9596130516,2540.11491068,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.6, -2.8, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.393942301488,4.593176,12,AutoLanding,
275800,2025-02-16 08:11:25,31.1821390471113,121.47194235389,4.593176,,,42.393942301488,6.233596,0.223694,5.9477364108,2540.13459572,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.8, -1.7, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.393942301488,4.593176,12,AutoLanding,
275900,2025-02-16 08:11:25,31.1821390167513,121.471942295724,4.593176,,,42.393942301488,5.905512,0.223694,5.9362206624,2540.15428076,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.9, -1.2, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.393942301488,4.593176,12,AutoLanding,
276000,2025-02-16 08:11:25,31.182138992465,121.471942227166,4.265092,,,42.065858301488,5.905512,0.223694,5.9269358852,2540.17724664,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,240.9, -1.1, 4.2,0,0,1024,1024,1024,1024,0,0,0,0,255.1,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.065858301488,4.265092,12,AutoLanding,
276100,2025-02-16 08:11:25,31.1821389819971,121.471942180238,4.265092,,,42.065858301488,5.905512,0.223694,5.9228676436,2540.19365084,32,5,13.937,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.9, -1.3, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,255,0,0,33,3.489,3.486,3.482,3.48,0,0,7.197,89.96,42.065858301488,4.265092,12,AutoLanding,
276200,2025-02-16 08:11:25,31.1821389631469,121.471942112723,4.265092,,,42.065858301488,5.905512,0.223694,5.915682604,2540.21661672,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.447388,241.1, 0.6, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,255,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,42.065858301488,4.265092,12,AutoLanding,
276300,2025-02-16 08:11:25,31.1821389469364,121.471942061478,4.265092,,,42.065858301488,5.905512,0,5.9095802416,2540.23302092,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,241.2, 0.9, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,255,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,42.065858301488,4.265092,12,AutoLanding,
276400,2025-02-16 08:11:25,31.1821389468429,121.471942039116,4.265092,,,42.065858301488,5.577428,0,5.9094818164,2540.2395826,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,241.3, 0.6, 4,0,0,1024,1024,1024,1024,0,0,0,0,254.9,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,42.065858301488,4.265092,12,AutoLanding,
276500,2025-02-16 08:11:26,31.1821389622644,121.47194205732,3.937008,,,41.737774301488,5.577428,0,5.9151576696,2540.24614428,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,241.4, 0, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.9,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.737774301488,3.937008,12,AutoLanding,
276600,2025-02-16 08:11:26,31.182138991717,121.471942093978,3.937008,,,41.737774301488,5.577428,0,5.92601725,2540.26254848,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,241.4, -0.2, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.8,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.737774301488,3.937008,12,AutoLanding,
276700,2025-02-16 08:11:26,31.1821390288229,121.471942139961,3.937008,,,41.737774301488,5.577428,0,5.9397311612,2540.28223352,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,241.4, -0.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.7,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.737774301488,3.937008,12,AutoLanding,
276800,2025-02-16 08:11:26,31.182139051947,121.471942172367,3.937008,,,41.737774301488,5.577428,0,5.948326962,2540.29535688,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.5, -0.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.7,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.737774301488,3.937008,12,AutoLanding,
276900,2025-02-16 08:11:26,31.1821390719305,121.471942210146,3.937008,,,41.737774301488,5.249344,0,5.9558072772,2540.30848024,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.5, 0, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.6,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.737774301488,3.937008,12,AutoLanding,
277000,2025-02-16 08:11:26,31.1821390874111,121.471942262554,3.608924,,,41.409690301488,5.249344,0,5.961778406,2540.32816528,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.5, -0.1, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.409690301488,3.608924,12,AutoLanding,
277100,2025-02-16 08:11:26,31.1821390988361,121.471942335373,3.608924,,,41.409690301488,5.249344,0,5.9664700072,2540.35113116,32,5,13.931,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.4, -0.6, 4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,0,0,33,3.492,3.488,3.484,3.481,0,0,7.275,89.96,41.409690301488,3.608924,12,AutoLanding,
277200,2025-02-16 08:11:26,31.1821390493485,121.471942371661,3.608924,,,41.409690301488,5.249344,0,5.9486878544,2540.3708162,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.3, -0.7, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.4,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.409690301488,3.608924,12,AutoLanding,
277300,2025-02-16 08:11:26,31.1821390408728,121.471942476383,3.608924,,,41.409690301488,5.249344,0,5.9465553084,2540.4036246,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,241.2, -1.2, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,254.4,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.409690301488,3.608924,12,AutoLanding,
277400,2025-02-16 08:11:26,31.1821390168166,121.471942580831,3.608924,,,41.409690301488,4.92126,0,5.9389109512,2540.43971384,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.9, -3, 5,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.409690301488,3.608924,12,AutoLanding,
277500,2025-02-16 08:11:27,31.182138988593,121.471942667058,3.28084,,,41.081606301488,4.92126,0,5.9296917908,2540.46596056,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.8, -2.9, 5.3,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.081606301488,3.28084,12,AutoLanding,
277600,2025-02-16 08:11:27,31.1821389293642,121.471942735434,3.28084,,,41.081606301488,4.92126,0,5.9090224988,2540.49876896,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.7, -2.4, 5.3,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.081606301488,3.28084,12,AutoLanding,
277700,2025-02-16 08:11:27,31.1821388525066,121.471942717719,3.28084,,,41.081606301488,4.92126,0,5.8807744664,2540.52501568,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.8, -2, 5.5,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.081606301488,3.28084,12,AutoLanding,
277800,2025-02-16 08:11:27,31.1821388037039,121.471942714117,3.28084,,,41.081606301488,4.92126,0,5.8629266968,2540.54470072,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.6, -2.3, 5.8,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.081606301488,3.28084,12,AutoLanding,
277900,2025-02-16 08:11:27,31.1821387754383,121.471942679581,3.28084,,,41.081606301488,4.593176,0,5.8521655416,2540.55782408,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.5, -1.9, 5.7,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,41.081606301488,3.28084,12,AutoLanding,
278000,2025-02-16 08:11:27,31.1821387715075,121.471942627217,2.952756,,,40.753522301488,4.593176,0,5.8500329956,2540.57422828,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.5, -1.2, 5.2,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,40.753522301488,2.952756,12,AutoLanding,
278100,2025-02-16 08:11:27,31.1821387930253,121.471942563941,2.952756,,,40.753522301488,4.593176,0,5.85711961,2540.59719416,32,5,13.934,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.5, -1.5, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.41,89.96,40.753522301488,2.952756,12,AutoLanding,
278200,2025-02-16 08:11:27,31.1821388416496,121.471942504906,2.952756,,,40.753522301488,4.593176,0.223694,5.8742127864,2540.62344088,32,5,13.932,87.669534301488,49.868768,26.5972166,784.88191488,0,-0.223694,0.223694,240.5, -1.8, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.331,89.96,40.753522301488,2.952756,12,AutoLanding,
278300,2025-02-16 08:11:27,31.1821388501501,121.47194241051,2.952756,,,40.753522301488,4.593176,0,5.8763781408,2540.65296844,32,5,13.932,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, 0, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.331,89.96,40.753522301488,2.952756,12,AutoLanding,
278400,2025-02-16 08:11:27,31.1821389001185,121.471942371866,2.952756,,,40.753522301488,4.593176,0,5.8942587188,2540.67265348,32,5,13.932,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.7, 0, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.331,89.96,40.753522301488,2.952756,12,AutoLanding,
278500,2025-02-16 08:11:28,31.1821389361491,121.471942358366,2.624672,,,40.425438301488,4.265092,0,5.907316462,2540.68905768,32,5,13.932,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.223694,240.7, -2, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.331,89.96,40.425438301488,2.624672,12,AutoLanding,
278600,2025-02-16 08:11:28,31.1821389629912,121.471942348537,2.624672,,,40.425438301488,4.265092,0,5.9170277484,2540.6989002,32,5,13.932,87.669534301488,49.868768,26.5972166,784.88191488,0,0,0.447388,240.6, -2.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.3,0,0,33,3.492,3.49,3.483,3.48,0,0,7.331,89.96,40.425438301488,2.624672,12,AutoLanding,
